repository,file_path,line_number,target_name,cache_type,is_explicit,strategy_category,cache_options,enclosing_class,enclosing_function,file_url,code_snippet
ray-project/ray,python/ray/tune/schedulers/resource_changing_scheduler.py,806,open,NOT_EXPLICIT,False,Implicit Default,None,ResourceChangingScheduler,restore,https://github.com/ray-project/ray/blob/master/python/ray/tune/schedulers/resource_changing_scheduler.py#L806,"        with open(checkpoint_path, ""rb"") as inputFile:"
ray-project/ray,python/ray/tune/search/ax/ax_search.py,470,open,NOT_EXPLICIT,False,Implicit Default,None,AxSearch,save,https://github.com/ray-project/ray/blob/master/python/ray/tune/search/ax/ax_search.py#L470,"        with open(checkpoint_path, ""wb"") as outputFile:"
ray-project/ray,python/ray/tune/search/ax/ax_search.py,474,open,NOT_EXPLICIT,False,Implicit Default,None,AxSearch,restore,https://github.com/ray-project/ray/blob/master/python/ray/tune/search/ax/ax_search.py#L474,"        with open(checkpoint_path, ""rb"") as inputFile:"
ray-project/ray,python/ray/tune/search/bayesopt/bayesopt_search.py,428,open,NOT_EXPLICIT,False,Implicit Default,None,BayesOptSearch,save,https://github.com/ray-project/ray/blob/master/python/ray/tune/search/bayesopt/bayesopt_search.py#L428,"        with open(checkpoint_path, ""wb"") as f:"
ray-project/ray,python/ray/tune/search/bayesopt/bayesopt_search.py,433,open,NOT_EXPLICIT,False,Implicit Default,None,BayesOptSearch,restore,https://github.com/ray-project/ray/blob/master/python/ray/tune/search/bayesopt/bayesopt_search.py#L433,"        with open(checkpoint_path, ""rb"") as f:"
ray-project/ray,python/ray/tune/search/bohb/bohb_search.py,373,open,NOT_EXPLICIT,False,Implicit Default,None,TuneBOHB,save,https://github.com/ray-project/ray/blob/master/python/ray/tune/search/bohb/bohb_search.py#L373,"        with open(checkpoint_path, ""wb"") as outputFile:"
ray-project/ray,python/ray/tune/search/bohb/bohb_search.py,377,open,NOT_EXPLICIT,False,Implicit Default,None,TuneBOHB,restore,https://github.com/ray-project/ray/blob/master/python/ray/tune/search/bohb/bohb_search.py#L377,"        with open(checkpoint_path, ""rb"") as inputFile:"
ray-project/ray,python/ray/tune/search/hebo/hebo_search.py,361,open,NOT_EXPLICIT,False,Implicit Default,None,HEBOSearch,save,https://github.com/ray-project/ray/blob/master/python/ray/tune/search/hebo/hebo_search.py#L361,"        with open(checkpoint_path, ""wb"") as f:"
ray-project/ray,python/ray/tune/search/hebo/hebo_search.py,366,open,NOT_EXPLICIT,False,Implicit Default,None,HEBOSearch,restore,https://github.com/ray-project/ray/blob/master/python/ray/tune/search/hebo/hebo_search.py#L366,"        with open(checkpoint_path, ""rb"") as f:"
ray-project/ray,python/ray/tune/search/nevergrad/nevergrad_search.py,312,open,NOT_EXPLICIT,False,Implicit Default,None,NevergradSearch,save,https://github.com/ray-project/ray/blob/master/python/ray/tune/search/nevergrad/nevergrad_search.py#L312,"        with open(checkpoint_path, ""wb"") as outputFile:"
ray-project/ray,python/ray/tune/search/nevergrad/nevergrad_search.py,316,open,NOT_EXPLICIT,False,Implicit Default,None,NevergradSearch,restore,https://github.com/ray-project/ray/blob/master/python/ray/tune/search/nevergrad/nevergrad_search.py#L316,"        with open(checkpoint_path, ""rb"") as inputFile:"
ray-project/ray,python/ray/tune/search/optuna/optuna_search.py,635,open,NOT_EXPLICIT,False,Implicit Default,None,OptunaSearch,save,https://github.com/ray-project/ray/blob/master/python/ray/tune/search/optuna/optuna_search.py#L635,"        with open(checkpoint_path, ""wb"") as outputFile:"
ray-project/ray,python/ray/tune/search/optuna/optuna_search.py,639,open,NOT_EXPLICIT,False,Implicit Default,None,OptunaSearch,restore,https://github.com/ray-project/ray/blob/master/python/ray/tune/search/optuna/optuna_search.py#L639,"        with open(checkpoint_path, ""rb"") as inputFile:"
ray-project/ray,python/ray/tune/search/zoopt/zoopt_search.py,315,open,NOT_EXPLICIT,False,Implicit Default,None,ZOOptSearch,save,https://github.com/ray-project/ray/blob/master/python/ray/tune/search/zoopt/zoopt_search.py#L315,"        with open(checkpoint_path, ""wb"") as outputFile:"
ray-project/ray,python/ray/tune/search/zoopt/zoopt_search.py,319,open,NOT_EXPLICIT,False,Implicit Default,None,ZOOptSearch,restore,https://github.com/ray-project/ray/blob/master/python/ray/tune/search/zoopt/zoopt_search.py#L319,"        with open(checkpoint_path, ""rb"") as inputFile:"
ray-project/ray,python/ray/tune/trainable/trainable.py,564,open,NOT_EXPLICIT,False,Implicit Default,None,Trainable,restore,https://github.com/ray-project/ray/blob/master/python/ray/tune/trainable/trainable.py#L564,"                    with open(dict_checkpoint_file, ""rb"") as f:"
ray-project/ray,python/ray/tune/trainable/trainable.py,683,open,NOT_EXPLICIT,False,Implicit Default,None,Trainable,_open_logfiles,https://github.com/ray-project/ray/blob/master/python/ray/tune/trainable/trainable.py#L683,"            self._stdout_fp = open(stdout_path, ""a+"")"
ray-project/ray,python/ray/tune/trainable/trainable.py,690,open,NOT_EXPLICIT,False,Implicit Default,None,Trainable,_open_logfiles,https://github.com/ray-project/ray/blob/master/python/ray/tune/trainable/trainable.py#L690,"            self._stderr_fp = open(stderr_path, ""a+"")"
ray-project/ray,python/ray/tune/utils/mock_trainable.py,49,open,NOT_EXPLICIT,False,Implicit Default,None,MyTrainableClass,save_checkpoint,https://github.com/ray-project/ray/blob/master/python/ray/tune/utils/mock_trainable.py#L49,"        with open(path, ""w"") as f:"
ray-project/ray,python/ray/tune/utils/mock_trainable.py,54,open,NOT_EXPLICIT,False,Implicit Default,None,MyTrainableClass,load_checkpoint,https://github.com/ray-project/ray/blob/master/python/ray/tune/utils/mock_trainable.py#L54,"        with open(path, ""r"") as f:"
ray-project/ray,python/ray/tune/utils/release_test_util.py,69,open,NOT_EXPLICIT,False,Implicit Default,None,TestDurableTrainable,save_checkpoint,https://github.com/ray-project/ray/blob/master/python/ray/tune/utils/release_test_util.py#L69,"        with open(checkpoint_file, ""wb"") as fp:"
ray-project/ray,python/ray/tune/utils/release_test_util.py,97,open,NOT_EXPLICIT,False,Implicit Default,None,None,function_trainable,https://github.com/ray-project/ray/blob/master/python/ray/tune/utils/release_test_util.py#L97,"                    with open(checkpoint_file, ""wb"") as fp:"
ray-project/ray,python/ray/tune/utils/release_test_util.py,169,open,NOT_EXPLICIT,False,Implicit Default,None,None,timed_tune_run,https://github.com/ray-project/ray/blob/master/python/ray/tune/utils/release_test_util.py#L169,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,python/ray/tune/utils/util.py,425,open,NOT_EXPLICIT,False,Implicit Default,None,None,_atomic_save,https://github.com/ray-project/ray/blob/master/python/ray/tune/utils/util.py#L425,"    with open(tmp_search_ckpt_path, ""wb"") as f:"
ray-project/ray,python/ray/tune/utils/util.py,451,open,NOT_EXPLICIT,False,Implicit Default,None,None,_load_newest_checkpoint,https://github.com/ray-project/ray/blob/master/python/ray/tune/utils/util.py#L451,"    with open(most_recent_checkpoint, ""rb"") as f:"
ray-project/ray,python/ray/util/client/api.py,357,open,NOT_EXPLICIT,False,Implicit Default,None,_ClientAPI,timeline,https://github.com/ray-project/ray/blob/master/python/ray/util/client/api.py#L357,"            with open(filename, ""w"") as outfile:"
ray-project/ray,python/ray/util/spark/cluster_init.py,374,open,NOT_EXPLICIT,False,Implicit Default,None,None,_preallocate_ray_worker_port_range,https://github.com/ray-project/ray/blob/master/python/ray/util/spark/cluster_init.py#L374,"            with open(port_alloc_file, mode=""r"") as fp:"
ray-project/ray,python/ray/util/spark/cluster_init.py,385,open,NOT_EXPLICIT,False,Implicit Default,None,None,_preallocate_ray_worker_port_range,https://github.com/ray-project/ray/blob/master/python/ray/util/spark/cluster_init.py#L385,"            with open(port_alloc_file, mode=""w""):"
ray-project/ray,python/ray/util/spark/cluster_init.py,409,open,NOT_EXPLICIT,False,Implicit Default,None,None,_preallocate_ray_worker_port_range,https://github.com/ray-project/ray/blob/master/python/ray/util/spark/cluster_init.py#L409,"        with open(port_alloc_file, mode=""w"") as fp:"
ray-project/ray,python/ray/util/spark/cluster_init.py,1764,open,NOT_EXPLICIT,False,Implicit Default,None,AutoscalingCluster,_generate_config,https://github.com/ray-project/ray/blob/master/python/ray/util/spark/cluster_init.py#L1764,"            open(                 os.path.join(                     os.path.dirname(ray.__file__),                     ""autoscaler/spark/defaults.yaml"",                 )             )"
ray-project/ray,python/ray/util/spark/cluster_init.py,1818,open,NOT_EXPLICIT,False,Implicit Default,None,AutoscalingCluster,start,https://github.com/ray-project/ray/blob/master/python/ray/util/spark/cluster_init.py#L1818,"        with open(autoscale_config, ""w"") as f:"
ray-project/ray,python/ray/util/tracing/setup_local_tmp_tracing.py,22,open,NOT_EXPLICIT,False,Implicit Default,None,None,setup_tracing,https://github.com/ray-project/ray/blob/master/python/ray/util/tracing/setup_local_tmp_tracing.py#L22,"                out=open(f""{spans_dir}{os.getpid()}.txt"", ""w""),"
ray-project/ray,python/ray/widgets/render.py,12,open,NOT_EXPLICIT,False,Implicit Default,None,Template,__init__,https://github.com/ray-project/ray/blob/master/python/ray/widgets/render.py#L12,"        with open(pathlib.Path(__file__).parent / ""templates"" / file, ""r"") as f:"
ray-project/ray,python/setup.py,62,open,NOT_EXPLICIT,False,Implicit Default,None,None,find_version,https://github.com/ray-project/ray/blob/master/python/setup.py#L62,"    with open(os.path.join(ROOT_DIR, *filepath)) as fp:"
ray-project/ray,python/setup.py,513,open,NOT_EXPLICIT,False,Implicit Default,None,None,replace_symlinks_with_junctions,https://github.com/ray-project/ray/blob/master/python/setup.py#L513,                with open(path) as inp:
ray-project/ray,python/setup.py,805,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/python/setup.py#L805,"    with open(         os.path.join(ROOT_DIR, os.path.pardir, ""README.rst""), ""r"", encoding=""utf-8""     ) as f:"
ray-project/ray,python/setup.py,810,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/python/setup.py#L810,"    with open(os.path.join(ROOT_DIR, ""LICENSE.txt""), ""r"", encoding=""utf-8"") as f:"
ray-project/ray,release/air_tests/air_benchmarks/workloads/benchmark_util.py,42,open,NOT_EXPLICIT,False,Implicit Default,None,None,_write,https://github.com/ray-project/ray/blob/master/release/air_tests/air_benchmarks/workloads/benchmark_util.py#L42,"    with open(path, ""wb"") as f:"
ray-project/ray,release/air_tests/air_benchmarks/workloads/benchmark_util.py,49,open,NOT_EXPLICIT,False,Implicit Default,None,None,upload_file_to_all_nodes,https://github.com/ray-project/ray/blob/master/release/air_tests/air_benchmarks/workloads/benchmark_util.py#L49,"    with open(path, ""rb"") as f:"
ray-project/ray,release/air_tests/air_benchmarks/workloads/pytorch_training_e2e.py,142,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/air_tests/air_benchmarks/workloads/pytorch_training_e2e.py#L142,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,release/air_tests/air_benchmarks/workloads/tensorflow_benchmark.py,97,open,NOT_EXPLICIT,False,Implicit Default,None,None,train_func,https://github.com/ray-project/ray/blob/master/release/air_tests/air_benchmarks/workloads/tensorflow_benchmark.py#L97,"            with open(VANILLA_RESULT_JSON, ""w"") as f:"
ray-project/ray,release/air_tests/air_benchmarks/workloads/tensorflow_benchmark.py,220,open,NOT_EXPLICIT,False,Implicit Default,None,None,train_tf_vanilla,https://github.com/ray-project/ray/blob/master/release/air_tests/air_benchmarks/workloads/tensorflow_benchmark.py#L220,"        with open(VANILLA_RESULT_JSON, ""r"") as f:"
ray-project/ray,release/air_tests/air_benchmarks/workloads/tensorflow_benchmark.py,380,open,NOT_EXPLICIT,False,Implicit Default,None,None,run,https://github.com/ray-project/ray/blob/master/release/air_tests/air_benchmarks/workloads/tensorflow_benchmark.py#L380,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,release/air_tests/air_benchmarks/workloads/torch_benchmark.py,224,open,NOT_EXPLICIT,False,Implicit Default,None,None,train_func,https://github.com/ray-project/ray/blob/master/release/air_tests/air_benchmarks/workloads/torch_benchmark.py#L224,"            with open(VANILLA_RESULT_JSON, ""w"") as f:"
ray-project/ray,release/air_tests/air_benchmarks/workloads/torch_benchmark.py,382,open,NOT_EXPLICIT,False,Implicit Default,None,None,train_torch_vanilla,https://github.com/ray-project/ray/blob/master/release/air_tests/air_benchmarks/workloads/torch_benchmark.py#L382,"        with open(VANILLA_RESULT_JSON, ""r"") as f:"
ray-project/ray,release/air_tests/air_benchmarks/workloads/torch_benchmark.py,529,open,NOT_EXPLICIT,False,Implicit Default,None,None,run,https://github.com/ray-project/ray/blob/master/release/air_tests/air_benchmarks/workloads/torch_benchmark.py#L529,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,release/air_tests/air_benchmarks/workloads/tune_torch_benchmark.py,223,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/air_tests/air_benchmarks/workloads/tune_torch_benchmark.py#L223,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,release/autoscaling_tests/run.py,75,open,NOT_EXPLICIT,False,Implicit Default,None,None,run,https://github.com/ray-project/ray/blob/master/release/autoscaling_tests/run.py#L75,"        with open(os.environ[""TEST_OUTPUT_JSON""], ""w"") as out_file:"
ray-project/ray,release/benchmarks/distributed/many_nodes_tests/actor_test.py,118,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/benchmarks/distributed/many_nodes_tests/actor_test.py#L118,"        with open(os.environ[""TEST_OUTPUT_JSON""], ""w"") as out_file:"
ray-project/ray,release/benchmarks/distributed/many_nodes_tests/multi_master_test.py,79,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/benchmarks/distributed/many_nodes_tests/multi_master_test.py#L79,"        with open(os.environ[""TEST_OUTPUT_JSON""], ""w"") as out_file:"
ray-project/ray,release/dashboard/mem_check.py,81,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/dashboard/mem_check.py#L81,"    with open(os.environ[""TEST_OUTPUT_JSON""], ""w"") as f:"
ray-project/ray,release/golden_notebook_tests/workloads/torch_tune_serve_test.py,299,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/golden_notebook_tests/workloads/torch_tune_serve_test.py#L299,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,release/jobs_tests/workloads/jobs_basic.py,78,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/jobs_tests/workloads/jobs_basic.py#L78,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,release/jobs_tests/workloads/jobs_specify_num_gpus.py,93,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/jobs_tests/workloads/jobs_specify_num_gpus.py#L93,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,release/k8s_tests/run_gcs_ft_on_k8s.py,342,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_stats,https://github.com/ray-project/ray/blob/master/release/k8s_tests/run_gcs_ft_on_k8s.py#L342,"    with open(""stats_history.csv"") as f:"
ray-project/ray,release/k8s_tests/run_gcs_ft_on_k8s.py,415,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/k8s_tests/run_gcs_ft_on_k8s.py#L415,"        with open(test_output_json_path, ""wt"") as f:"
ray-project/ray,release/llm_tests/benchmark/load_test.py,512,open,NOT_EXPLICIT,False,Implicit Default,None,None,_load_curl_like_data,https://github.com/ray-project/ray/blob/master/release/llm_tests/benchmark/load_test.py#L512,"                with open(text[1:], ""r"") as f:"
ray-project/ray,release/llm_tests/benchmark/load_test.py,515,open,NOT_EXPLICIT,False,Implicit Default,None,None,_load_curl_like_data,https://github.com/ray-project/ray/blob/master/release/llm_tests/benchmark/load_test.py#L515,"                with open(text[1:], ""r"") as f:"
ray-project/ray,release/llm_tests/benchmark/load_test.py,1054,open,NOT_EXPLICIT,False,Implicit Default,None,None,collect_metrics,https://github.com/ray-project/ray/blob/master/release/llm_tests/benchmark/load_test.py#L1054,"        with open(environment.parsed_options.summary_file, ""a"") as f:"
ray-project/ray,release/llm_tests/serve/benchmark/common.py,22,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_llm_config,https://github.com/ray-project/ray/blob/master/release/llm_tests/serve/benchmark/common.py#L22,"    with open(serve_config_file, ""r"") as f:"
ray-project/ray,release/llm_tests/serve/benchmark/common.py,31,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_llm_config,https://github.com/ray-project/ray/blob/master/release/llm_tests/serve/benchmark/common.py#L31,"    with open(config, ""r"") as f:"
ray-project/ray,release/llm_tests/serve/benchmark/common.py,46,open,NOT_EXPLICIT,False,Implicit Default,None,None,read_yaml,https://github.com/ray-project/ray/blob/master/release/llm_tests/serve/benchmark/common.py#L46,"    with open(file_path, ""r"") as f:"
ray-project/ray,release/llm_tests/serve/benchmark/load_test.py,512,open,NOT_EXPLICIT,False,Implicit Default,None,None,_load_curl_like_data,https://github.com/ray-project/ray/blob/master/release/llm_tests/serve/benchmark/load_test.py#L512,"                with open(text[1:], ""r"") as f:"
ray-project/ray,release/llm_tests/serve/benchmark/load_test.py,515,open,NOT_EXPLICIT,False,Implicit Default,None,None,_load_curl_like_data,https://github.com/ray-project/ray/blob/master/release/llm_tests/serve/benchmark/load_test.py#L515,"                with open(text[1:], ""r"") as f:"
ray-project/ray,release/llm_tests/serve/benchmark/load_test.py,1054,open,NOT_EXPLICIT,False,Implicit Default,None,None,collect_metrics,https://github.com/ray-project/ray/blob/master/release/llm_tests/serve/benchmark/load_test.py#L1054,"        with open(environment.parsed_options.summary_file, ""a"") as f:"
ray-project/ray,release/llm_tests/serve/probes/config.py,13,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_from_file,https://github.com/ray-project/ray/blob/master/release/llm_tests/serve/probes/config.py#L13,    with open(file) as f:
ray-project/ray,release/microbenchmark/experimental/compiled_graph_gpu_microbenchmark.py,460,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/microbenchmark/experimental/compiled_graph_gpu_microbenchmark.py#L460,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,release/microbenchmark/experimental/rdt_single_node_microbenchmark.py,268,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/microbenchmark/experimental/rdt_single_node_microbenchmark.py#L268,"    with open(os.environ[""TEST_OUTPUT_JSON""], ""w"") as out_file:"
ray-project/ray,release/microbenchmark/run_microbenchmark.py,48,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/microbenchmark/run_microbenchmark.py#L48,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,release/ml_user_tests/horovod/horovod_user_test.py,34,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/ml_user_tests/horovod/horovod_user_test.py#L34,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,release/ml_user_tests/train/train_tensorflow_mnist_test.py,31,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/ml_user_tests/train/train_tensorflow_mnist_test.py#L31,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,release/ml_user_tests/train/train_torch_linear_test.py,30,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/ml_user_tests/train/train_torch_linear_test.py#L30,"    with open(test_output_json, ""wt"") as f:"
ray-project/ray,release/nightly_tests/dask_on_ray/dask_on_ray_sort.py,41,open,NOT_EXPLICIT,False,Implicit Default,None,None,generate_s3_file,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dask_on_ray/dask_on_ray_sort.py#L41,"        with open(filename, ""rb"") as f:"
ray-project/ray,release/nightly_tests/dask_on_ray/dask_on_ray_sort.py,243,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dask_on_ray/dask_on_ray_sort.py#L243,"    with open(os.environ[""TEST_OUTPUT_JSON""], ""w"") as f:"
ray-project/ray,release/nightly_tests/dask_on_ray/dask_on_ray_sort.py,249,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dask_on_ray/dask_on_ray_sort.py#L249,"    with open(""output.csv"", ""a+"") as csvfile:"
ray-project/ray,release/nightly_tests/dataset/benchmark.py,280,open,NOT_EXPLICIT,False,Implicit Default,None,Benchmark,write_result,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/benchmark.py#L280,"        with open(test_output_json, ""w"") as f:"
ray-project/ray,release/nightly_tests/dataset/profiling/analysis/analyze_pyspy_profile.py,44,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_profile,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/analysis/analyze_pyspy_profile.py#L44,"    with open(path, encoding=""utf-8"", errors=""replace"") as f:"
ray-project/ray,release/nightly_tests/dataset/profiling/analysis/analyze_pyspy_profile.py,478,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/analysis/analyze_pyspy_profile.py#L478,                with open(args.categories) as f:
ray-project/ray,release/nightly_tests/dataset/profiling/analysis/collapsed_to_speedscope.py,36,open,NOT_EXPLICIT,False,Implicit Default,None,None,parse_collapsed,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/analysis/collapsed_to_speedscope.py#L36,    with open(path) as f:
ray-project/ray,release/nightly_tests/dataset/profiling/analysis/collapsed_to_speedscope.py,177,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/analysis/collapsed_to_speedscope.py#L177,"    with open(output, ""w"") as f:"
ray-project/ray,release/nightly_tests/dataset/profiling/gpu_monitor.py,38,open,NOT_EXPLICIT,False,Implicit Default,None,_NvidiaSmiActor,__init__,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/gpu_monitor.py#L38,"            stdout=open(outfile, ""w""),"
ray-project/ray,release/nightly_tests/dataset/profiling/metrics.py,250,open,NOT_EXPLICIT,False,Implicit Default,None,None,parse_object_store_state,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/metrics.py#L250,    with open(obj_path) as f:
ray-project/ray,release/nightly_tests/dataset/profiling/metrics.py,304,open,NOT_EXPLICIT,False,Implicit Default,None,None,parse_object_store_state,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/metrics.py#L304,        with open(actor_path) as f:
ray-project/ray,release/nightly_tests/dataset/profiling/metrics.py,373,open,NOT_EXPLICIT,False,Implicit Default,None,None,parse_plasma_stats,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/metrics.py#L373,    with open(plasma_path) as f:
ray-project/ray,release/nightly_tests/dataset/profiling/metrics.py,473,open,NOT_EXPLICIT,False,Implicit Default,None,None,_parse_gpu_file,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/metrics.py#L473,        with open(filepath) as f:
ray-project/ray,release/nightly_tests/dataset/profiling/net_monitor.py,21,open,NOT_EXPLICIT,False,Implicit Default,None,None,_start_net_monitor,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/net_monitor.py#L21,"    with open(path, ""w"", newline="""") as f:"
ray-project/ray,release/nightly_tests/dataset/profiling/object_store.py,82,open,NOT_EXPLICIT,False,Implicit Default,None,None,_loop,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/object_store.py#L82,"    obj_f = open(csv_path, ""w"", newline="""")"
ray-project/ray,release/nightly_tests/dataset/profiling/object_store.py,87,open,NOT_EXPLICIT,False,Implicit Default,None,None,_loop,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/object_store.py#L87,"    actor_f = open(actors_path, ""w"", newline="""")"
ray-project/ray,release/nightly_tests/dataset/profiling/object_store.py,92,open,NOT_EXPLICIT,False,Implicit Default,None,None,_loop,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/object_store.py#L92,"    plasma_f = open(plasma_path, ""w"", newline="""")"
ray-project/ray,release/nightly_tests/dataset/profiling/perf.py,104,open,NOT_EXPLICIT,False,Implicit Default,None,None,start_profiling,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/perf.py#L104,"    log_file = open(log_path, ""w"")"
ray-project/ray,release/nightly_tests/dataset/profiling/perf.py,232,open,NOT_EXPLICIT,False,Implicit Default,None,None,generate_collapsed_stacks,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/perf.py#L232,"            with open(collapsed_path, ""w"") as out:"
ray-project/ray,release/nightly_tests/dataset/profiling/pyspy.py,87,open,NOT_EXPLICIT,False,Implicit Default,None,None,start,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/pyspy.py#L87,"    _log_file = open(log_path, ""w"")"
ray-project/ray,release/nightly_tests/dataset/profiling/pyspy.py,253,open,NOT_EXPLICIT,False,Implicit Default,None,None,_attach_worker_pyspy,https://github.com/ray-project/ray/blob/master/release/nightly_tests/dataset/profiling/pyspy.py#L253,"    log_file = open(log_path, ""w"")"
ray-project/ray,release/nightly_tests/placement_group_tests/long_running_performance_test.py,148,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/nightly_tests/placement_group_tests/long_running_performance_test.py#L148,"        with open(os.environ[""TEST_OUTPUT_JSON""], ""w"") as out_file:"
ray-project/ray,release/nightly_tests/placement_group_tests/pg_run.py,64,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/ray-project/ray/blob/master/release/nightly_tests/placement_group_tests/pg_run.py#L64,"        with open(os.environ[""TEST_OUTPUT_JSON""], ""w"") as out_file:"
ray-project/ray,release/nightly_tests/placement_group_tests/placement_group_performance_test.py,169,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/nightly_tests/placement_group_tests/placement_group_performance_test.py#L169,"        with open(os.environ[""TEST_OUTPUT_JSON""], ""w"") as out_file:"
ray-project/ray,release/nightly_tests/shuffle/shuffle_test.py,39,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/ray-project/ray/blob/master/release/nightly_tests/shuffle/shuffle_test.py#L39,"    with open(os.environ[""TEST_OUTPUT_JSON""], ""w"") as f:"
ray-project/ray,release/ray_release/buildkite/concurrency.py,80,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_instance_types,https://github.com/ray-project/ray/blob/master/release/ray_release/buildkite/concurrency.py#L80,"    with open(path, ""rt"") as fp:"
ray-project/ray,release/ray_release/byod/build_context.py,132,open,NOT_EXPLICIT,False,Implicit Default,None,None,fill_build_context_dir,https://github.com/ray-project/ray/blob/master/release/ray_release/byod/build_context.py#L132,"        with open(os.path.join(context_dir, ""install_python_deps.sh""), ""w"") as f:"
ray-project/ray,release/ray_release/byod/build_context.py,147,open,NOT_EXPLICIT,False,Implicit Default,None,None,fill_build_context_dir,https://github.com/ray-project/ray/blob/master/release/ray_release/byod/build_context.py#L147,"    with open(dockerfile_path, ""w"") as f:"
ray-project/ray,release/ray_release/byod/build_context.py,152,open,NOT_EXPLICIT,False,Implicit Default,None,None,_sha256_file,https://github.com/ray-project/ray/blob/master/release/ray_release/byod/build_context.py#L152,"    with open(path, ""rb"") as f:"
