Target,File Path,Line,Target Name,Is Descoped (Zero-Copy Ready),Consumer Category,Consumer Name,Descoping Rationale,Enclosing Class,Enclosing Function,File URL
GitHub:dask/dask (main),dask/dataframe/io/json.py,218,read_bytes,True,DESCUPED_LOCAL_VARIABLE,b_out,Local transient variable 'b_out' (ownership discarded at function exit),,read_json,https://github.com/dask/dask/blob/main/dask/dataframe/io/json.py#L218
GitHub:dask/dask (main),dask/dataframe/io/parquet/arrow.py,262,pq.ParquetFile.read,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),,_read_table_from_path,https://github.com/dask/dask/blob/main/dask/dataframe/io/parquet/arrow.py#L262
GitHub:dask/dask (main),dask/system.py,23,f.read,True,DIRECT_CALL_ARGUMENT,int,Passed directly to consumer function 'int',,_try_extract_cgroup_cpu_quota,https://github.com/dask/dask/blob/main/dask/system.py#L23
GitHub:dask/dask (main),dask/system.py,25,f.read,True,DIRECT_CALL_ARGUMENT,int,Passed directly to consumer function 'int',,_try_extract_cgroup_cpu_quota,https://github.com/dask/dask/blob/main/dask/system.py#L25
GitHub:dask/dask (main),dask/system.py,33,f.read,True,CHAINED_TRANSFORMATION,strip,Immediately transformed in-place via .strip(),,_try_extract_cgroup_cpu_quota,https://github.com/dask/dask/blob/main/dask/system.py#L33
GitHub:dask/dask (main),dask/system.py,37,f.read,True,CHAINED_TRANSFORMATION,split,Immediately transformed in-place via .split(),,_try_extract_cgroup_cpu_quota,https://github.com/dask/dask/blob/main/dask/system.py#L37
GitHub:modin-project/modin (main),modin/core/io/text/excel_dispatcher.py,116,ex.read,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,ExcelDispatcher,_read,https://github.com/modin-project/modin/blob/main/modin/core/io/text/excel_dispatcher.py#L116
GitHub:modin-project/modin (main),modin/core/io/text/excel_dispatcher.py,145,f.read,True,BYTESIO_STREAM,BytesIO,Direct in-place consumer 'BytesIO' (safe zero-copy candidate),ExcelDispatcher,_read,https://github.com/modin-project/modin/blob/main/modin/core/io/text/excel_dispatcher.py#L145
GitHub:modin-project/modin (main),modin/core/io/text/excel_dispatcher.py,152,f.read,True,DESCUPED_LOCAL_VARIABLE,sheet_block,Local transient variable 'sheet_block' (ownership discarded at function exit),ExcelDispatcher,_read,https://github.com/modin-project/modin/blob/main/modin/core/io/text/excel_dispatcher.py#L152
GitHub:modin-project/modin (main),modin/core/io/text/excel_dispatcher.py,155,f.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,ExcelDispatcher,_read,https://github.com/modin-project/modin/blob/main/modin/core/io/text/excel_dispatcher.py#L155
GitHub:modin-project/modin (main),modin/core/io/text/excel_dispatcher.py,223,f.read,True,DESCUPED_LOCAL_VARIABLE,chunk,Local transient variable 'chunk' (ownership discarded at function exit),ExcelDispatcher,_read,https://github.com/modin-project/modin/blob/main/modin/core/io/text/excel_dispatcher.py#L223
GitHub:modin-project/modin (main),modin/core/io/text/excel_dispatcher.py,233,f.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,ExcelDispatcher,_read,https://github.com/modin-project/modin/blob/main/modin/core/io/text/excel_dispatcher.py#L233
GitHub:modin-project/modin (main),modin/core/io/text/json_dispatcher.py,70,f.readline,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,JSONDispatcher,_read,https://github.com/modin-project/modin/blob/main/modin/core/io/text/json_dispatcher.py#L70
GitHub:modin-project/modin (main),modin/core/io/text/text_file_dispatcher.py,184,f.read,True,DESCUPED_LOCAL_VARIABLE,chunk,Local transient variable 'chunk' (ownership discarded at function exit),TextFileDispatcher,offset,https://github.com/modin-project/modin/blob/main/modin/core/io/text/text_file_dispatcher.py#L184
GitHub:modin-project/modin (main),modin/core/io/text/text_file_dispatcher.py,455,file_like.readline,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,TextFileDispatcher,compute_newline,https://github.com/modin-project/modin/blob/main/modin/core/io/text/text_file_dispatcher.py#L455
GitHub:modin-project/modin (main),modin/core/io/text/utils.py,46,self.file.read,True,DESCUPED_LOCAL_VARIABLE,chunk,Local transient variable 'chunk' (ownership discarded at function exit),CustomNewlineIterator,__iter__,https://github.com/modin-project/modin/blob/main/modin/core/io/text/utils.py#L46
GitHub:modin-project/modin (main),modin/core/io/text/utils.py,56,self.file.read,True,DESCUPED_LOCAL_VARIABLE,chunk,Local transient variable 'chunk' (ownership discarded at function exit),CustomNewlineIterator,__iter__,https://github.com/modin-project/modin/blob/main/modin/core/io/text/utils.py#L56
GitHub:modin-project/modin (main),modin/core/storage_formats/pandas/parsers.py,199,fio.readline,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,PandasParser,generic_parse,https://github.com/modin-project/modin/blob/main/modin/core/storage_formats/pandas/parsers.py#L199
GitHub:modin-project/modin (main),modin/core/storage_formats/pandas/parsers.py,202,fio.readline,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,PandasParser,generic_parse,https://github.com/modin-project/modin/blob/main/modin/core/storage_formats/pandas/parsers.py#L202
GitHub:modin-project/modin (main),modin/core/storage_formats/pandas/parsers.py,205,bio.readline,True,DESCUPED_LOCAL_VARIABLE,header,Local transient variable 'header' (ownership discarded at function exit),PandasParser,generic_parse,https://github.com/modin-project/modin/blob/main/modin/core/storage_formats/pandas/parsers.py#L205
GitHub:modin-project/modin (main),modin/core/storage_formats/pandas/parsers.py,210,bio.readline,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,PandasParser,generic_parse,https://github.com/modin-project/modin/blob/main/modin/core/storage_formats/pandas/parsers.py#L210
GitHub:modin-project/modin (main),modin/core/storage_formats/pandas/parsers.py,213,bio.readline,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,PandasParser,generic_parse,https://github.com/modin-project/modin/blob/main/modin/core/storage_formats/pandas/parsers.py#L213
GitHub:modin-project/modin (main),modin/core/storage_formats/pandas/parsers.py,216,bio.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,PandasParser,generic_parse,https://github.com/modin-project/modin/blob/main/modin/core/storage_formats/pandas/parsers.py#L216
GitHub:modin-project/modin (main),modin/core/storage_formats/pandas/parsers.py,535,file.read,True,DESCUPED_LOCAL_VARIABLE,bytes_data,Local transient variable 'bytes_data' (ownership discarded at function exit),PandasExcelParser,parse,https://github.com/modin-project/modin/blob/main/modin/core/storage_formats/pandas/parsers.py#L535
GitHub:modin-project/modin (main),modin/core/storage_formats/pandas/parsers.py,618,parser.read,False,ESCAPING_LOCAL_VAR,pandas_df,Variable 'pandas_df' returned from function,PandasExcelParser,parse,https://github.com/modin-project/modin/blob/main/modin/core/storage_formats/pandas/parsers.py#L618
GitHub:modin-project/modin (main),modin/core/storage_formats/pandas/parsers.py,664,bio.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,PandasJSONParser,parse,https://github.com/modin-project/modin/blob/main/modin/core/storage_formats/pandas/parsers.py#L664
GitHub:modin-project/modin (main),modin/experimental/core/storage_formats/pandas/parsers.py,61,bio.readline,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,ExperimentalPandasCSVGlobParser,parse,https://github.com/modin-project/modin/blob/main/modin/experimental/core/storage_formats/pandas/parsers.py#L61
GitHub:modin-project/modin (main),modin/experimental/core/storage_formats/pandas/parsers.py,65,bio.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,ExperimentalPandasCSVGlobParser,parse,https://github.com/modin-project/modin/blob/main/modin/experimental/core/storage_formats/pandas/parsers.py#L65
GitHub:modin-project/modin (main),setup.py,6,fh.read,True,DESCUPED_LOCAL_VARIABLE,long_description,Local transient variable 'long_description' (ownership discarded at function exit),,,https://github.com/modin-project/modin/blob/main/setup.py#L6
GitHub:modin-project/modin (main),versioneer.py,1544,f.read,True,DESCUPED_LOCAL_VARIABLE,contents,Local transient variable 'contents' (ownership discarded at function exit),,versions_from_file,https://github.com/modin-project/modin/blob/main/versioneer.py#L1544
GitHub:modin-project/modin (main),versioneer.py,2260,f.read,True,DESCUPED_LOCAL_VARIABLE,old,Local transient variable 'old' (ownership discarded at function exit),,do_setup,https://github.com/modin-project/modin/blob/main/versioneer.py#L2260
GitHub:modin-project/modin (main),versioneer.py,2292,f.readlines,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,scan_setup_py,https://github.com/modin-project/modin/blob/main/versioneer.py#L2292
GitHub:feast-dev/feast (master),sdk/python/feast/credentials.py,324,f.read,True,CHAINED_TRANSFORMATION,strip,Immediately transformed in-place via .strip(),KubernetesSecretProvider,_current_namespace,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/credentials.py#L324
GitHub:feast-dev/feast (master),sdk/python/feast/demos.py,68,fh.read,True,DIRECT_CALL_ARGUMENT,os.path.expandvars,Passed directly to consumer function 'os.path.expandvars',,_parse_yaml,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/demos.py#L68
GitHub:feast-dev/feast (master),sdk/python/feast/feature_server.py,955,f.read,False,ESCAPING_LOCAL_VAR,content,Variable 'content' returned from function,,chat_ui,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/feature_server.py#L955
GitHub:feast-dev/feast (master),sdk/python/feast/file_utils.py,29,f.read,True,DESCUPED_LOCAL_VARIABLE,contents,Local transient variable 'contents' (ownership discarded at function exit),,replace_str_in_file,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/file_utils.py#L29
GitHub:feast-dev/feast (master),sdk/python/feast/file_utils.py,55,f.readlines,True,DIRECT_CALL_ARGUMENT,list,Passed directly to consumer function 'list',,remove_lines_from_file,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/file_utils.py#L55
GitHub:feast-dev/feast (master),sdk/python/feast/infra/compute_engines/aws_lambda/lambda_engine.py,277,read,True,JSON_LOADS,json.loads,Direct in-place consumer 'json.loads' (safe zero-copy candidate),LambdaComputeEngine,invoke_with_retries,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/compute_engines/aws_lambda/lambda_engine.py#L277
GitHub:feast-dev/feast (master),sdk/python/feast/infra/compute_engines/snowflake/snowflake_engine.py,176,file.read,True,DESCUPED_LOCAL_VARIABLE,sqlFile,Local transient variable 'sqlFile' (ownership discarded at function exit),SnowflakeComputeEngine,update,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/compute_engines/snowflake/snowflake_engine.py#L176
GitHub:feast-dev/feast (master),sdk/python/feast/infra/compute_engines/snowflake/snowflake_engine.py,204,file.read,True,DESCUPED_LOCAL_VARIABLE,sqlFile,Local transient variable 'sqlFile' (ownership discarded at function exit),SnowflakeComputeEngine,teardown_infra,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/compute_engines/snowflake/snowflake_engine.py#L204
GitHub:feast-dev/feast (master),sdk/python/feast/infra/offline_stores/remote.py,95,root_certs.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,build_arrow_flight_client,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/offline_stores/remote.py#L95
GitHub:feast-dev/feast (master),sdk/python/feast/infra/registry/contrib/azure/azure_registry_store.py,80,file_obj.read,True,PROTOBUF_PARSE,registry_proto.ParseFromString,Direct in-place consumer 'registry_proto.ParseFromString' (safe zero-copy candidate),AzBlobRegistryStore,get_registry_proto,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/registry/contrib/azure/azure_registry_store.py#L80
GitHub:feast-dev/feast (master),sdk/python/feast/infra/registry/contrib/hdfs/hdfs_registry_store.py,42,f.read,True,PROTOBUF_PARSE,registry_proto.ParseFromString,Direct in-place consumer 'registry_proto.ParseFromString' (safe zero-copy candidate),HDFSRegistryStore,get_registry_proto,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/registry/contrib/hdfs/hdfs_registry_store.py#L42
GitHub:feast-dev/feast (master),sdk/python/feast/infra/registry/file.py,24,self._filepath.read_bytes,True,PROTOBUF_PARSE,registry_proto.ParseFromString,Direct in-place consumer 'registry_proto.ParseFromString' (safe zero-copy candidate),FileRegistryStore,get_registry_proto,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/registry/file.py#L24
GitHub:feast-dev/feast (master),sdk/python/feast/infra/registry/gcs.py,46,file_obj.read,True,PROTOBUF_PARSE,registry_proto.ParseFromString,Direct in-place consumer 'registry_proto.ParseFromString' (safe zero-copy candidate),GCSRegistryStore,get_registry_proto,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/registry/gcs.py#L46
GitHub:feast-dev/feast (master),sdk/python/feast/infra/registry/remote.py,135,cert_file.read,True,DESCUPED_LOCAL_VARIABLE,trusted_certs,Local transient variable 'trusted_certs' (ownership discarded at function exit),RemoteRegistry,_create_grpc_channel,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/registry/remote.py#L135
GitHub:feast-dev/feast (master),sdk/python/feast/infra/registry/remote.py,140,key_file.read,True,DESCUPED_LOCAL_VARIABLE,private_key,Local transient variable 'private_key' (ownership discarded at function exit),RemoteRegistry,_create_grpc_channel,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/registry/remote.py#L140
GitHub:feast-dev/feast (master),sdk/python/feast/infra/registry/remote.py,142,cert_file.read,True,DESCUPED_LOCAL_VARIABLE,certificate_chain,Local transient variable 'certificate_chain' (ownership discarded at function exit),RemoteRegistry,_create_grpc_channel,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/registry/remote.py#L142
GitHub:feast-dev/feast (master),sdk/python/feast/infra/registry/s3.py,60,file_obj.read,True,PROTOBUF_PARSE,registry_proto.ParseFromString,Direct in-place consumer 'registry_proto.ParseFromString' (safe zero-copy candidate),S3RegistryStore,get_registry_proto,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/registry/s3.py#L60
GitHub:feast-dev/feast (master),sdk/python/feast/infra/registry/snowflake.py,145,file.read,True,CHAINED_TRANSFORMATION,split,Immediately transformed in-place via .split(),SnowflakeRegistry,__init__,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/registry/snowflake.py#L145
GitHub:feast-dev/feast (master),sdk/python/feast/infra/registry/snowflake.py,241,file.read,True,CHAINED_TRANSFORMATION,split,Immediately transformed in-place via .split(),SnowflakeRegistry,teardown,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/registry/snowflake.py#L241
GitHub:feast-dev/feast (master),sdk/python/feast/infra/utils/snowflake/snowflake_utils.py,72,config_reader.read,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,GetSnowflakeConnection,__enter__,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/utils/snowflake/snowflake_utils.py#L72
GitHub:feast-dev/feast (master),sdk/python/feast/infra/utils/snowflake/snowflake_utils.py,528,key.read,True,DIRECT_CALL_ARGUMENT,serialization.load_pem_private_key,Passed directly to consumer function 'serialization.load_pem_private_key',,parse_private_key_path,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/infra/utils/snowflake/snowflake_utils.py#L528
GitHub:feast-dev/feast (master),sdk/python/feast/offline_server.py,25,f.read,True,CHAINED_TRANSFORMATION,strip,Immediately transformed in-place via .strip(),,_is_fips_enabled,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/offline_server.py#L25
GitHub:feast-dev/feast (master),sdk/python/feast/offline_server.py,650,cert_file.read,True,DESCUPED_LOCAL_VARIABLE,tls_cert_chain,Local transient variable 'tls_cert_chain' (ownership discarded at function exit),,start_server,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/offline_server.py#L650
GitHub:feast-dev/feast (master),sdk/python/feast/offline_server.py,652,key_file.read,True,DESCUPED_LOCAL_VARIABLE,tls_private_key,Local transient variable 'tls_private_key' (ownership discarded at function exit),,start_server,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/offline_server.py#L652
GitHub:feast-dev/feast (master),sdk/python/feast/permissions/auth/kubernetes_token_parser.py,105,file.read,True,CHAINED_TRANSFORMATION,strip,Immediately transformed in-place via .strip(),KubernetesTokenParser,_read_namespace_from_file,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/permissions/auth/kubernetes_token_parser.py#L105
GitHub:feast-dev/feast (master),sdk/python/feast/permissions/client/kubernetes_auth_client_manager.py,50,file.read,True,CHAINED_TRANSFORMATION,strip,Immediately transformed in-place via .strip(),KubernetesAuthClientManager,_read_token_from_file,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/permissions/client/kubernetes_auth_client_manager.py#L50
GitHub:feast-dev/feast (master),sdk/python/feast/permissions/client/oidc_authentication_client_manager.py,77,f.read,True,CHAINED_TRANSFORMATION,strip,Immediately transformed in-place via .strip(),OidcAuthClientManager,_read_sa_token,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/permissions/client/oidc_authentication_client_manager.py#L77
GitHub:feast-dev/feast (master),sdk/python/feast/registry_server.py,1958,cert_file.read,True,DESCUPED_LOCAL_VARIABLE,certificate_chain,Local transient variable 'certificate_chain' (ownership discarded at function exit),,start_server,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/registry_server.py#L1958
GitHub:feast-dev/feast (master),sdk/python/feast/registry_server.py,1959,key_file.read,True,DESCUPED_LOCAL_VARIABLE,private_key,Local transient variable 'private_key' (ownership discarded at function exit),,start_server,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/registry_server.py#L1959
GitHub:feast-dev/feast (master),sdk/python/feast/repo_config.py,895,f.read,True,DIRECT_CALL_ARGUMENT,os.path.expandvars,Passed directly to consumer function 'os.path.expandvars',,load_repo_config,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/repo_config.py#L895
GitHub:feast-dev/feast (master),sdk/python/feast/ui_server.py,1179,f.read,False,ESCAPING_LOCAL_VAR,content,Variable 'content' returned from function,,_serve_index,https://github.com/feast-dev/feast/blob/master/sdk/python/feast/ui_server.py#L1179
GitHub:pydata/xarray (main),xarray/core/accessor_str.py,303,self.cat,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),StringAccessor,__add__,https://github.com/pydata/xarray/blob/main/xarray/core/accessor_str.py#L303
GitHub:pydata/xarray (main),xarray/core/accessor_str.py,584,start.str.cat,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),StringAccessor,join,https://github.com/pydata/xarray/blob/main/xarray/core/accessor_str.py#L584
GitHub:pydata/xarray (main),xarray/core/utils.py,775,filename_or_obj.read,False,ESCAPING_LOCAL_VAR,magic_number,Variable 'magic_number' returned from function,,read_magic_number_from_file,https://github.com/pydata/xarray/blob/main/xarray/core/utils.py#L775
GitHub:kedro-org/kedro (main),features/steps/cli_steps.py,401,context.result.stdout.readline,True,DESCUPED_LOCAL_VARIABLE,stdout,Local transient variable 'stdout' (ownership discarded at function exit),,wait_for_notebook_to_run,https://github.com/kedro-org/kedro/blob/main/features/steps/cli_steps.py#L401
GitHub:kedro-org/kedro (main),features/steps/cli_steps.py,611,context.result.stdout.read,True,CHAINED_TRANSFORMATION,decode,Immediately transformed in-place via .decode(),,check_message_printed,https://github.com/kedro-org/kedro/blob/main/features/steps/cli_steps.py#L611
GitHub:kedro-org/kedro (main),features/steps/cli_steps.py,628,context.result.stdout.read,True,CHAINED_TRANSFORMATION,decode,Immediately transformed in-place via .decode(),,check_message_not_printed,https://github.com/kedro-org/kedro/blob/main/features/steps/cli_steps.py#L628
GitHub:kedro-org/kedro (main),features/steps/cli_steps.py,644,context.result.stderr.read,True,CHAINED_TRANSFORMATION,decode,Immediately transformed in-place via .decode(),,check_error_message_printed,https://github.com/kedro-org/kedro/blob/main/features/steps/cli_steps.py#L644
GitHub:kedro-org/kedro (main),kedro/config/omegaconf_config.py,353,open_config.read,True,CHAINED_TRANSFORMATION,decode,Immediately transformed in-place via .decode(),OmegaConfigLoader,load_and_merge_dir_config,https://github.com/kedro-org/kedro/blob/main/kedro/config/omegaconf_config.py#L353
GitHub:kedro-org/kedro (main),kedro/framework/session/store.py,19,self.read,True,DIRECT_CALL_ARGUMENT,super.__init__,Passed directly to consumer function 'super.__init__',BaseSessionStore,__init__,https://github.com/kedro-org/kedro/blob/main/kedro/framework/session/store.py#L19
GitHub:kedro-org/kedro (main),kedro/ipython/__init__.py,449,file.readlines,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,_prepare_imports,https://github.com/kedro-org/kedro/blob/main/kedro/ipython/__init__.py#L449
GitHub:kedro-org/kedro (main),kedro/templates/project/hooks/utils.py,45,file.readlines,True,DESCUPED_LOCAL_VARIABLE,lines,Local transient variable 'lines' (ownership discarded at function exit),,_remove_from_file,https://github.com/kedro-org/kedro/blob/main/kedro/templates/project/hooks/utils.py#L45
GitHub:kedro-org/kedro (main),kedro/templates/project/hooks/utils.py,168,file.readlines,True,DESCUPED_LOCAL_VARIABLE,lines,Local transient variable 'lines' (ownership discarded at function exit),,_remove_extras_from_kedro_datasets,https://github.com/kedro-org/kedro/blob/main/kedro/templates/project/hooks/utils.py#L168
GitHub:kedro-org/kedro (main),tools/github_actions/extract_release_notes.py,7,file.readlines,True,DESCUPED_LOCAL_VARIABLE,lines,Local transient variable 'lines' (ownership discarded at function exit),,extract_section,https://github.com/kedro-org/kedro/blob/main/tools/github_actions/extract_release_notes.py#L7
GitHub:pytorch/torchtitan (main),torchtitan/components/tokenizer.py,158,f.read,True,DIRECT_CALL_ARGUMENT,self.set_chat_template,Passed directly to consumer function 'self.set_chat_template',HuggingFaceTokenizer,__init__,https://github.com/pytorch/torchtitan/blob/main/torchtitan/components/tokenizer.py#L158
GitHub:pytorch/torchtitan (main),torchtitan/distributed/linear.py,261,torch.cat,True,DIRECT_CALL_ARGUMENT,torch.ops.symm_mem.fused_matmul_reduce_scatter,Passed directly to consumer function 'torch.ops.symm_mem.fused_matmul_reduce_scatter',AllGatherLinearMulti,backward,https://github.com/pytorch/torchtitan/blob/main/torchtitan/distributed/linear.py#L261
GitHub:pytorch/torchtitan (main),torchtitan/distributed/linear.py,262,torch.cat,True,DIRECT_CALL_ARGUMENT,torch.ops.symm_mem.fused_matmul_reduce_scatter,Passed directly to consumer function 'torch.ops.symm_mem.fused_matmul_reduce_scatter',AllGatherLinearMulti,backward,https://github.com/pytorch/torchtitan/blob/main/torchtitan/distributed/linear.py#L262
GitHub:pytorch/torchtitan (main),torchtitan/experiments/graph_trainer/custom_codegen.py,430,f.read,True,DESCUPED_LOCAL_VARIABLE,existing_code,Local transient variable 'existing_code' (ownership discarded at function exit),_CodegenGraphModule,_setup_custom_codegen,https://github.com/pytorch/torchtitan/blob/main/torchtitan/experiments/graph_trainer/custom_codegen.py#L430
GitHub:pytorch/torchtitan (main),torchtitan/experiments/graph_trainer/custom_codegen.py,465,f.read,True,DESCUPED_LOCAL_VARIABLE,current_code,Local transient variable 'current_code' (ownership discarded at function exit),_CodegenGraphModule,_reload_forward_from_disk,https://github.com/pytorch/torchtitan/blob/main/torchtitan/experiments/graph_trainer/custom_codegen.py#L465
GitHub:pytorch/torchtitan (main),torchtitan/experiments/graph_trainer/custom_codegen.py,545,f.read,True,DESCUPED_LOCAL_VARIABLE,current_code,Local transient variable 'current_code' (ownership discarded at function exit),_CodegenGraphModule,_check_file_modified,https://github.com/pytorch/torchtitan/blob/main/torchtitan/experiments/graph_trainer/custom_codegen.py#L545
GitHub:pytorch/torchtitan (main),torchtitan/experiments/graph_trainer/ep_eager_chunk.py,44,torch.cat,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),,_cat_chunked_outputs,https://github.com/pytorch/torchtitan/blob/main/torchtitan/experiments/graph_trainer/ep_eager_chunk.py#L44
GitHub:pytorch/torchtitan (main),torchtitan/experiments/graph_trainer/storage.py,78,path.read_bytes,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),DiskStorageAdapter,load,https://github.com/pytorch/torchtitan/blob/main/torchtitan/experiments/graph_trainer/storage.py#L78
GitHub:pytorch/torchtitan (main),torchtitan/experiments/rl/components/batcher.py,363,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,Batcher,collate,https://github.com/pytorch/torchtitan/blob/main/torchtitan/experiments/rl/components/batcher.py#L363
GitHub:pytorch/torchtitan (main),torchtitan/experiments/rl/components/batcher.py,364,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,Batcher,collate,https://github.com/pytorch/torchtitan/blob/main/torchtitan/experiments/rl/components/batcher.py#L364
GitHub:pytorch/torchtitan (main),torchtitan/experiments/rl/components/batcher.py,365,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,Batcher,collate,https://github.com/pytorch/torchtitan/blob/main/torchtitan/experiments/rl/components/batcher.py#L365
GitHub:pytorch/torchtitan (main),torchtitan/experiments/rl/components/batcher.py,366,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,Batcher,collate,https://github.com/pytorch/torchtitan/blob/main/torchtitan/experiments/rl/components/batcher.py#L366
GitHub:pytorch/torchtitan (main),torchtitan/experiments/rl/components/batcher.py,367,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,Batcher,collate,https://github.com/pytorch/torchtitan/blob/main/torchtitan/experiments/rl/components/batcher.py#L367
GitHub:pytorch/torchtitan (main),torchtitan/experiments/rl/components/batcher.py,368,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,Batcher,collate,https://github.com/pytorch/torchtitan/blob/main/torchtitan/experiments/rl/components/batcher.py#L368
GitHub:pytorch/torchtitan (main),torchtitan/experiments/transformers_modeling_backend/state_dict_adapter.py,264,torch.cat,True,DESCUPED_LOCAL_VARIABLE,fused_value,Local transient variable 'fused_value' (ownership discarded at function exit),,titan_to_hf_moe_state_dict,https://github.com/pytorch/torchtitan/blob/main/torchtitan/experiments/transformers_modeling_backend/state_dict_adapter.py#L264
GitHub:pytorch/torchtitan (main),torchtitan/hf_datasets/multimodal/mm_collator.py,198,torch.cat,True,DESCUPED_LOCAL_VARIABLE,prev_vision,Local transient variable 'prev_vision' (ownership discarded at function exit),MultiModalCollator,_build_mrope_positions,https://github.com/pytorch/torchtitan/blob/main/torchtitan/hf_datasets/multimodal/mm_collator.py#L198
GitHub:pytorch/torchtitan (main),torchtitan/hf_datasets/multimodal/mm_collator.py,310,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,MultiModalCollator,_build_mrope_positions,https://github.com/pytorch/torchtitan/blob/main/torchtitan/hf_datasets/multimodal/mm_collator.py#L310
GitHub:pytorch/torchtitan (main),torchtitan/hf_datasets/multimodal/utils/image.py,358,torch.cat,True,DESCUPED_LOCAL_VARIABLE,img,Local transient variable 'img' (ownership discarded at function exit),,vision_to_patches,https://github.com/pytorch/torchtitan/blob/main/torchtitan/hf_datasets/multimodal/utils/image.py#L358
GitHub:pytorch/torchtitan (main),torchtitan/hf_datasets/multimodal/utils/packing.py,84,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,MMSamplePacker,_merge_samples,https://github.com/pytorch/torchtitan/blob/main/torchtitan/hf_datasets/multimodal/utils/packing.py#L84
GitHub:pytorch/torchtitan (main),torchtitan/hf_datasets/multimodal/utils/packing.py,85,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,MMSamplePacker,_merge_samples,https://github.com/pytorch/torchtitan/blob/main/torchtitan/hf_datasets/multimodal/utils/packing.py#L85
GitHub:pytorch/torchtitan (main),torchtitan/hf_datasets/multimodal/utils/packing.py,86,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,MMSamplePacker,_merge_samples,https://github.com/pytorch/torchtitan/blob/main/torchtitan/hf_datasets/multimodal/utils/packing.py#L86
